q_source_id,m_source_id,tag
spotify_apidsr__2tBsQUWGLdVDWytQwMQcas,spotify_apidsr__7nsquDHI132iE793dXYNeW,valid
crawler_recochoku_ftp__1021754800,spotify_apidsr__6i48Y8Z6MmfqXeOGKjsfrm,valid
crawler_emidigitalcontent__00602445943111_JPPO02201248_R2,spotify_apidsr__5DRKXhgJz6CdhWoXyIaYcd,valid
crawler_emidigitalcontent__00602445946761_JPPO02201248_R1,crawler_recochoku_ftp__1022201700,valid
crawler_emidigitalcontent__00602445725175_KRA382203900_R1,crawler_recochoku_ftp__1021037253,valid
scf__701494_0,crawler_warnerdigitalcontent__190296129681_1_6_VNA0M1927118,invalid
youtube_dsr__WS2wLsJtAJc,crawler_gdeasia__1298314,valid
spotify_apidsr__2Rris7FNnvKHeY1bwzknwy,crawler_secretlygroup__656605214566_1_13_US38Y0914513,valid
crawler_emidigitalcontent__00602445860197_KRA382204563_R6,crawler_recochoku_ftp__1021462012,valid
crawler_emidigitalcontent__00602445868728_KRA382204563_R6,spotify_apidsr__0KC3DyNFOvvJSSuksz08sE,valid
youtube_dsr__A223080229558874,apple__1445643438,valid
youtube_dsr__A829070507823104,crawler_believe__31586276,valid
spotify_apidsr__07rW5h4NVERwHESY3O6cyk,youtube_dsr__A381789968575511,valid
tedald_spotify__0NFzM7qIEu1LI4pHgP2hNy,youtube_dsr__A822546904087444,valid
youtube_dsr__A375402243524969,crawler_epidemic_fuga_ftp__7330178006942_1_1_SE5Q51827339,valid
apple__1444742923,crawler_epidemic__ES211940,valid
spotify_apidsr__0NFzM7qIEu1LI4pHgP2hNy,youtube_dsr__A971635877448929,valid
crawler_epidemic__ES211945,youtube_dsr__A618796061116406,valid
apple__1531156765,tedald_spotify__0GQqQ7dA7B4mcEktSZaOUp,valid
spotify_apidsr__02HwN4fOnQv8jKLzXE0QBK,youtube_dsr__A263059379021742,invalid
spotify_apidsr__2DJAbfj3hx7ZbioM6VMgf6,youtube_dsr__A461231942407888,invalid
youtube_dsr__A400753547780829,youtube_dsr__A925051124175782,valid
youtube_dsr__A122315902520456,crawler_sonydigitalcontent__A10328E0009660423B,valid
apple__1534095680,apple__15215380545670001,invalid
youtube_dsr__A922468066146784,spotify_apidsr__0GQqQ7dA7B4mcEktSZaOUp,valid
spotify_apidsr__3NzbD3qjLuVnFRUGrTBkLj,spotify_apidsr__1h6TU7e6KkPyw7EboivO6P,invalid
apple__1530463125,youtube_dsr__A492606585559555,valid
itunes_dsr__1531156765,crawler_sonydigitalcontent__A10328E00097064556,valid
spotify_apidsr__1C70tTndFu6rNGNbMXAZwz,spotify_apidsr__7tRCXrFOV0UHRLGbnY7lkC,valid
spotify_apidsr__5OkewOJfi1ouwjpQ7P9EJy,apple__935379109,valid
youtube_dsr__A102775889957745,spotify_apidsr__4c5cP3yugQwRG50wdOOAzr,valid
youtube_dsr__A774691973604756,spotify_apidsr__5WAshQ8GviduNDZ5mDBnsg,valid
spotify_apidsr__7yJFev7GjPxjtJBQlMViQB,spotify_apidsr__6wtgds9GXrIyuNLJwGjkkv,valid
spotify_apidsr__5SgtoQxnZzcvJTSRrsLvju,apple__887674402,valid
youtube_dsr__A744374764761899,youtube_dsr__A115344370123103,valid
spotify_apidsr__63jNhIs8Q1496qtgqAGyhK,crawler_warnerdigitalcontent__8901854013715_1_5_INT100400122,invalid
spotify__0dQOGxKC16PgTHev7DiKXl,apple__776083220,valid
spotify_apidsr__4K8VQAeqqnAL8vTHgyJpHj,apple__1099489884,valid
apple__636319700,spotify_apidsr__3bd8w2txD1cHA8YCTGArmS,valid
crawler_warnerdigitalcontent__8901854008582_1_3_INT100400027,apple__1536515893,valid
spotify_apidsr__2tuSS4jyixzkzqgLR2THEK,apple__481701731,valid
spotify_apidsr__0xeqTuMohrDGH2vZmRTUE2,apple__1454403672,valid
spotify_apidsr__2tiA2hjDe1TtteqvgKIDp4,scf__7407597_1,valid
youtube_dsr__A963120544326888,apple__1045478165,valid
spotify_apidsr__7E0EP6n3grZ4MT9Rr9fGPk,spotify_apidsr__5T6LWCh7x2n4RbfyDONOdd,valid
apple__502291864,spotify_apidsr__0dQOGxKC16PgTHev7DiKXl,valid
apple__1099491345,apple__1387460118,valid
crawler_warnerdigitalcontent__8901854060306_1_1_INT102000763,spotify_apidsr__019eiKUSxQ8cvYTmmYe7Td,valid
crawler_247__3610158723101_CAP8O1400221,scf__1103045_0,invalid
spotify_apidsr__56rSvlmmoV8Hgevau390Hz,spotify_apidsr__7GsI7HTF9kl3CL1v3ahurr,invalid
spotify_apidsr__7yme290xLDrlaNNdxRkUcO,apple__1506808797,invalid
spotify_apidsr__3eN55uaPaFvkH4plhs4gVi,spotify_apidsr__5p4pNkjlSCMdfQ5JHyLfXX,invalid
spotify_apidsr__6tnLsU9xItsZ39MjwFexGY,spotify_apidsr__6EViL9eKqdFViIz03JL9Jw,valid
crawler_247__5099991776952_ROROT0901606,crawler_247__87331364,valid
apple__1444175996,spotify__5nzd3lZY1vQ6HWxooraTYP,invalid
crawler_kontor__5948204277093_ROROT0901606,crawler_247__3610151184381_FR6V80154233,invalid
spotify__0UNGgt7CH1hnG40mklOAww,crawler_247__00602527436272_ROROT1002601,valid
spotify_apidsr__5IjzUE2YJGm8E5p5hD4fRy,crawler_sonydigitalcontent__A10328E0006589576P,invalid
crawler_247__884977714630_GBSXS1000097,crawler_acinpro__773ad32c9f6785f5a7414b054ac06a6f,invalid
crawler_247__5098486_ROROT0901606,spotify_apidsr__3mdEwXXLBAgCTNmCT0LYmS,valid
spotify_apidsr__7pbHGi2fw8BQTTktQQUvVJ,scpp__11000030358979,invalid
youtube_dsr__A708356959390939,crawler_247__87141108,valid
crawler_247__884977714630_ROROT1002603,apple__384146287,valid
crawler_247__86952378,apple__1443389567,valid
crawler_new247__GBSXS1000099,crawler_247__888831499503_US6R21414145,invalid
spotify_apidsr__1dHG7nq5iazWKugHealVEk,apple__385676347,valid
crawler_sonydigitalcontent__A10328E0006589568P,spotify__5EHXBITzsMAH7lQEamkt4X,valid
crawler_247__887396365919_GBQRF1210399,crawler_247__00600753285008_ROROT0901606,invalid
spotify_apidsr__55VyPMqKW89owGUWfott8W,crawler_247__4056094137388_DEF161472094,valid
crawler_247__4056094154361_DEF161472094,crawler_247__4056094137364_DEF161472094,valid
crawler_247__4056094137715_DEF161472094,crawler_emidigitalcontent__00602438653102_USUM72114021_R2,invalid
crawler_believe__7726010,crawler_247__4056094152558_DEF161472094,valid
crawler_247__881034651655_USA2P1003578,crawler_new247__GBURZ1408742,valid
crawler_247__4056094137579_DEF161472094,crawler_247__7630026317047_GBURZ1408742,valid
crawler_new247__USA2P1003578,crawler_247__4056094137654_DEF161472094,valid
crawler_247__4056094137395_DEF161472094,crawler_kontor__7630026317047_GBURZ1408742,valid
spotify_apidsr__1SPEcwG7pCrQIri37S5iOx,crawler_247__4056094155085_DEF161472094,invalid
youtube_dsr__A280818917726998,spotify_apidsr__314oBdIvnoTPDwSP4zOP8p,valid
crawler_247__4056094137463_DEF161472094,spotify_apidsr__6iHqhQRXlKogqLj2vjLNEX,invalid
crawler_ingrooves__USA2P1003578881034651655,crawler_247__4050215055674_DELJ81340883,valid
spotify_apidsr__7xSf6Zh3lYv12p5WsuiELh,crawler_247__4056094137425_DEF161472094,invalid
crawler_emidigitalcontent__00602438605279_USUM72114021_R2,crawler_believe__9372927,invalid
crawler_247__4056094156457_DEF161472094,crawler_247__4056094137586_DEF161472094,valid
crawler_247__4040343147228_DEF161472094,crawler_247__4056094137562_DEF161472094,valid
spotify_apidsr__5e5KNu73rZ6bPk8yelGnk7,crawler_247__4056094153388_DEF161472094,invalid
crawler_ems__4251625944910_1_1_DEU471510308,crawler_believe__13682547,invalid
youtube_dsr__A171113330703653,spotify_apidsr__3BvYEE7X5lE7ik6ad4J3me,invalid
youtube_dsr__A152648219812132,crawler_247__4056094137692_DEF161472094,invalid
crawler_247__00044001652523_MYUM70901831,youtube_dsr__A165017670535116,valid
spotify_apidsr__62N01j5OdrPOqbjPlDL1AI,crawler_emidigitalcontent__00602527165608_MYUM70901831_R7,valid
crawler_247__107171447,crawler_emidigitalcontent__00044001652523_MYUM70901831_R7,valid
tedald_spotify__62N01j5OdrPOqbjPlDL1AI,tedald_spotify__1UwKsBCuY7OpidWCcPI8Pq,valid
crawler_247__00602527165608_MYUM70901831,crawler_gdeasia__515546,valid
apple__1156891732,crawler_selmi_ftp__f04c6c8d5e9d5bee25a52144cd9b5ab1,valid
crawler_247__8993158365423_IDA130901101,crawler_247__8994758021405_IDA431402487,valid
crawler_selmi_ftp__da8ba67454d036bf712dac221a1e3c0f,spotify_apidsr__73EsR22feZ2Y9V6cTnGX6q,valid
crawler_warnerdigitalcontent__190296345975_1_5_IDA401401613,tedald_spotify__5G5KGVEuwMe9tEXqUC37NF,invalid
crawler_new247__IDA130900907,spotify_apidsr__3dzq2OTkFnn7lb3kYHYAiN,invalid
apple__892786934,crawler_247__8994758018597_IDA431102535,valid
crawler_believe__6984246,apple__1526291384,valid
youtube_dsr__A702522011248964,apple__903739396,valid
crawler_warnerdigitalcontent__190296747472_1_5_IDA401401613,spotify_apidsr__48u88BXhmyACLWeksmQekB,invalid
crawler_selmi_ftp__999cea746b45704efd781afe3f96e68c,spotify_apidsr__0hAZAyJPSi8Znc0wTf2xie,invalid
youtube_dsr__A264519602665608,youtube_dsr__A200407311513610,invalid
crawler_ppm_xls__67216,spotify_apidsr__0H9qkxm0FySfHk4lYQLP5u,invalid
spotify_apidsr__3b6OnEFsysLsVi9TC72btq,crawler_ppm_xls__2222556,invalid
spotify_apidsr__7E9heJsXu7qTZk0zI09vvI,crawler_believe__35392629,invalid
tedald_spotify__6ZnnfBB361ZPJufaA1vTh5,spotify_apidsr__2Y52GgbUJtCLXq30rm8nPV,invalid
spotify_apidsr__1XOzT7l9mC8uC3zAhqBriJ,spotify_apidsr__3Hx68THi7KYOPMSuaO1qZt,valid
apple__889831158,youtube_dsr__A268964050002084,valid
crawler_247__8993158045424_IDA221091519,crawler_selmi_ftp__b900178d8ba149d72d45e8ed3580ccb1,valid
youtube_dsr__A846848987789985,spotify_apidsr__5G5KGVEuwMe9tEXqUC37NF,invalid
youtube_dsr__A447523468135612,spotify_apidsr__16Hq0qspf7UiC1iBde2GX4,invalid
spotify__78mP5MKsYSvY8nCziF9WSZ,crawler_theorchard__829410780469_1_2_USA560638937,invalid
crawler_247__886788717916_INH101200554,spotify_apidsr__1C5e7ZRscn79tjMEc3swc7,invalid
spotify_apidsr__5AB5qbIyndCANespWghntX,crawler_theorchard__888002990181_1_1_GBEBS1300109,invalid
spotify_apidsr__7ejqSzofWfLiqBT9CcCmsf,youtube_dsr__A838844892839709,invalid
youtube_dsr__A703969911699703,spotify_apidsr__1joCd4IXxqgxlt30QqEWSW,invalid
crawler_247__3614592901170_INH101200554,crawler_247__889176212611_UK5U21400013,invalid
tedald_spotify__16su7DgyCM31XdlBn6LMvb,crawler_theorchard__829410780469_1_8_USA560638943,invalid
spotify_apidsr__6JA6NDkQnD3DC6d5IMrNT7,crawler_sonydigitalcontent__A10328E0007453484F,valid
spotify_apidsr__78mP5MKsYSvY8nCziF9WSZ,scf__6658742_1,invalid
apple__1328217631,youtube_dsr__A933347687148907,invalid
apple__1152486921,crawler_247__889176212611_UK5U21400019,invalid
spotify_apidsr__0suz2M6mjajQsDrEiGfX8d,apple__953470801,invalid
youtube_dsr__A649711770133488,youtube_dsr__A626371289129742,invalid
tedald_spotify__6JA6NDkQnD3DC6d5IMrNT7,spotify_apidsr__1wEeimFLh28tUKhOgWjIpo,invalid
youtube_dsr__A726931576110832,spotify_apidsr__2cjrtL5ympr70Q9CpiqKYn,invalid
crawler_believe__13731020,spotify__16su7DgyCM31XdlBn6LMvb,invalid
crawler_theorchard__889176212611_1_8_UK5U21400019,crawler_247__888608158022_GBEBS1300109,invalid
spotify_apidsr__4oDFyB7QWX7d3LeE60ZKIa,crawler_ingrooves__GB7QU20000135060112378089,invalid
crawler_theorchard__888608158022_2_16_GBEBS1300109,spotify_apidsr__6HbPgIHaus5CPxtsfyjTgC,invalid
crawler_ingrooves__GB7QU20000195060112378089,youtube_dsr__A442260786192965,invalid
apple__1540726394,youtube_dsr__A852419450699874,valid
spotify_apidsr__603pUARAbv46zYqcVaVvhb,apple__1469334381,valid
youtube_dsr__A671259283753031,crawler_epidemic_fuga_ftp__7330178054103_1_1_SE5Q51901340,valid
crawler_epidemic_fuga_ftp__7330178025509_1_4_SE5Q51901340,spotify_apidsr__2LAtC7xGPg88NU7lujI7RM,valid
crawler_recochoku_ftp__1018063025,youtube_dsr__A461715778816695,valid
youtube_dsr__A111901129237696,spotify_apidsr__5KI8zXj9lxLr1goQoGYaIA,valid
crawler_sonydigitalcontent__A10328E0010077564B,youtube_dsr__A714406029123744,valid
youtube_dsr__A616457328498950,spotify_apidsr__2IZi9Wdkyvkhw0TMm17hLJ,invalid
crawler_emidigitalcontent__00602537436798_DKUM71300470_R10,apple__654932323,valid
crawler_ingrooves__QZDFP19242647503034655763,youtube_dsr__A903397606295413,valid
spotify_apidsr__5JFjuA1XkHv9i9BhmbyG1u,apple__1442515784,valid
spotify_apidsr__3itsAZWXySabWdLVGg7dRJ,youtube_dsr__A195140256997169,valid
youtube_dsr__A581361667662346,spotify_apidsr__5XLgWR4gP0s5OmWCCQrYYj,valid
crawler_247__00602537436798_DKUM71300470,crawler_new247__DKUM71300470,valid
spotify_apidsr__6CVWDZ3XDhlGiWkxlnA05G,crawler_ingrooves__USA2P1414595887158901669,valid
spotify_apidsr__694lrmOwCs04ueycV8lGoT,crawler_new247__USX9P1217100,invalid
crawler_cdbaby__6143791,crawler_emidigitalcontent__00602577027994_USUR10000830_R8,invalid
spotify_apidsr__5LH0vw2EnWxmRnsOzpce9y,crawler_247__3009380,invalid
crawler_247__825646111923_KRA251500351,crawler_247__800828277628_USHM80875198,invalid
crawler_247__8718011459657_NLHR51125856,crawler_yle__6036197a49a54b015ff3416e,invalid
crawler_247__00616316801769_QMQ3X1500613,crawler_247__14121647,invalid
spotify_apidsr__03hshkLpgpBflTgSGCnObq,spotify_apidsr__4LNmA2MVR3DzOSyLh8leIV,invalid
spotify_apidsr__1Fqrcn9NN2o0vsQYZTwWf2,crawler_wmg__054645225762_00004,invalid
crawler_wmg__080689007866_00006,spotify_apidsr__0Cn4Cki1Y4iOmP37RCyx1u,invalid
crawler_247__884501103145_USCGH0954283,crawler_247__15412153,invalid
crawler_ingrooves__USK4W0722232882387346038,scpp__10143555372,invalid
crawler_gdeasia__1761052,spotify_apidsr__75FrvcEbuguqNszrotsIyV,invalid
crawler_247__886788086432_CANC20900271,youtube_dsr__A666412942653110,invalid
crawler_theorchard__844185015578_1_7_USN260810113,crawler_247__859706240728_TCAAY1182236,invalid
apple__444504177,crawler_universaldigitalcontent__00616316801769_1_2_QMQ3X1500613,invalid
spotify_apidsr__6xg4yKucKsAVd1QntesRD4,crawler_247__811868747378_USLZJ1543238,invalid
spotify_apidsr__5TlVXCxm6CAlXCvCgn0O3d,crawler_247__885686757246_USM4H1191690,invalid
crawler_247__844553039038_USHM91052341,crawler_fuga__8804775049514_1_6_KRA381204464,invalid
crawler_gdeasia__1990897,spotify_apidsr__6IiWQmqWRfpjnPPdLn0EYE,invalid
crawler_believe__26288407,spotify_apidsr__5TR3sdi4QH0qwIsZ6CqJa3,invalid
apple__1345644743,crawler_believe__24658928,invalid
crawler_believe__29328747,crawler_ingrooves__UK54A2200161192641860935,invalid
crawler_believe__24587715,crawler_new247__FR10S1858370,valid
spotify_apidsr__3ldeefg2MYWWJC8lnaS4hz,crawler_believe__24988996,invalid
crawler_new247__FR10S1858371,crawler_sonydigitalcontent__A10328E00086687161,invalid
crawler_believe__24510481,crawler_new247__USRC11702531,invalid
spotify__3VgEZE4rxXWqjoQUgJDEvz,spotify__5TR3sdi4QH0qwIsZ6CqJa3,valid
crawler_sonydigitalcontent__A10328E00084698975,crawler_believe__25841379,invalid
crawler_believe__32309957,crawler_believe__27154882,valid
crawler_believe__24914118,crawler_believe__24467488,valid
crawler_believe__24467489,crawler_believe__27258038,invalid
crawler_believe__25866684,crawler_believe__29373715,valid
crawler_believe__27659137,apple__1345638466,invalid
apple__1363300718,youtube_dsr__A909072206479422,valid
itunes_dsr__1345644743,crawler_believe__28115336,invalid
crawler_believe__25612308,youtube_dsr__A976700790904630,invalid
spotify_apidsr__17uivGWu6kfAvH6UgR7j4x,crawler_believe__26615489,invalid
crawler_sonydigitalcontent__A10328E0008662975M,crawler_sonydigitalcontent__A10328E0008662989A,valid
crawler_new247__USRC11702314,crawler_believe__28481638,invalid
youtube_dsr__A619527888800744,apple__1149272893,valid
apple__1443066637,spotify_apidsr__4Jso1mok4lMcrnuDwyI2nn,invalid
apple__1287653157,apple__1442852744,valid
apple__1310980847,apple__1401454578,invalid
apple__1296275956,spotify_apidsr__6ChwdWd5whewG4xC5fZcR7,valid
youtube_dsr__A426233109907328,youtube_dsr__A350681177724406,invalid
spotify_apidsr__7dPDE78dyhABQaVgIbcnbf,crawler_emidigitalcontent__00050087384739_USWD11782700_R11,invalid
spotify_apidsr__2iT7rHHMqhiYCcpHcCFuz8,crawler_universaldigitalcontent__00050087376512_1_11_USWD11782700,valid
youtube_dsr__A309246305161288,crawler_universaldigitalcontent__00050087378899_1_11_USWD11782700,invalid
apple__1442430656,apple__1440633937,invalid
spotify_apidsr__7rRfnIPgaQw5us0LBcgXME,spotify_apidsr__4V1WgZsMLCVcgLeRWrhVzD,invalid
spotify_apidsr__32EH5bc91HLeFCG1PM3H8L,spotify_apidsr__7LTsRJZam7h9g4ywbp7CwC,valid
crawler_horus_ftp__5056407963412_1_5_GB3GU2100013,spotify_apidsr__3h666FgHAm6hxOTSNrnZ5j,valid
apple__1476003889,youtube_dsr__A432541212473151,valid
spotify_apidsr__05GbfM3JpVu61eDwWzjaXZ,crawler_new247__GBRBE0793531,invalid
spotify_apidsr__5Q4vEsHn7lFODaKXy6aYLQ,spotify_apidsr__67Lf0pA7lWw23HMiTGxRxR,invalid
apple__1443240081,crawler_universaldigitalcontent__00050087387334_1_6_USWD11785251,invalid
crawler_emidigitalcontent__00050087376512_USWD11782700_R11,spotify_apidsr__1eHGtK3vT9UYHuf8SBVQAO,valid
apple__1442998827,scpp__10202074807,valid
youtube_dsr__A929458284636972,spotify_apidsr__0y66pGyF3RopIHolzoYuaL,valid
crawler_universaldigitalcontent__00050087378127_1_11_USWD11782700,apple__1476003899,invalid
apple__1498294060,spotify_apidsr__1vwssYRklJr58xl7Swmqmf,valid
youtube_dsr__A419954180001425,spotify_apidsr__6AcgvFRuZ1vw7VrSZMUuuD,valid
youtube_dsr__A425118114658787,apple__1482056783,valid
spotify_apidsr__0yeikOGnZ2c4YUkHcQxoJO,tedald_spotify__4CT2gRioRuuFMJOJ9lMpBJ,valid
apple__1395634241,spotify_apidsr__1qcjUjCWucJLllDFkJeBSn,invalid
spotify_apidsr__4L3fIJ4h6uo1ChUI1Yq9s1,apple__355044543,invalid
youtube_dsr__A230120180522361,crawler_theorchard__889176235832_1_2_AUXL31400330,invalid
crawler_ritmonet__USRE10901938,spotify_apidsr__1U1YsF4BhwBpXrW27ZAUxb,invalid
apple__1355645384,crawler_247__3610154297774_DEBL60408846,invalid
spotify_apidsr__0oWNDohIvsDcJBIwbmUyTh,crawler_247__886444653428_AUXL31400332,invalid
apple__345719901,spotify_apidsr__5fIWgL5vu9eXX0zFzsC6t6,invalid
spotify_apidsr__2A3OEUj0Jq1ExCNpF7WKeN,crawler_247__81391365,valid
youtube_dsr__A174163238399276,spotify_apidsr__6InmsNDrI6lBIITXSaadKB,invalid
spotify_apidsr__2Dbr42ETYZgVi4b2saXxrU,spotify_apidsr__39sspMW16PZ2ZNsUbpGHDU,invalid
spotify_apidsr__6VrA3I2MY1pmk9g7PeB1dg,crawler_universaldigitalcontent__00050087296759_1_1_USHR11334762,invalid
crawler_wmg__825646802777_00010,tedald_spotify__2Q0av9sA18bHI64PxTdL6p,invalid
spotify_apidsr__5qRm51lB2hEfCHWOkB4PYP,crawler_ingrooves__ZAC0113021936009703887653,invalid
spotify_apidsr__36vfA742mlmGOFWTG96AwI,spotify_apidsr__5MBcJYEabWXOXiPOtV6XD4,invalid
crawler_emidigitalcontent__00600753586419_USHR11334762_R37,spotify_apidsr__68XqaVhXY96RJaTiQjWgHk,invalid
crawler_247__093624968351_USRE10901938,crawler_247__8718011319296_NLAX61391722,invalid
spotify_apidsr__6gG6fMUk5TiG7mWAGzGL5F,crawler_247__093624969167_USRE10901939,invalid
crawler_new247__USRE10901937,apple__810428576,invalid
youtube_dsr__A656144161834964,apple__796429724,valid
crawler_idol__729489,apple__976622918,valid
spotify_apidsr__7JShotKwzig9ZY2jVDtP8h,youtube_dsr__A829892904733851,valid
crawler_247__3760173970346_FRYAS1000960,youtube_dsr__A338594956137089,valid
crawler_theorchard__885686043769_1_16_USA371064612,crawler_new247__USA371064612,valid
spotify_apidsr__4ItSK6OXNZ9NU2htPofm4U,youtube_dsr__A629010474401986,valid
apple__1535212841,youtube_dsr__A142734163983331,valid
crawler_fuga__691062058520_1_1_GBASH1758508,spotify_apidsr__2wdG3EIg1EVZFSgINcvzyl,valid
crawler_fuga__8720205580061_1_1_GBASH1758508,spotify_apidsr__2DHoSYsZlEuY2MpRYfAuNu,valid
apple__1233299308,crawler_rskentertainment_ftp__691062058520_1_8_GBASH1758508,valid
scf__7219922_1,crawler_naxos__095115971628_1_19_GBLWD9905819,valid
spotify__6vILa74ptPu4unOsA66O5h,crawler_247__095115971628_GBLWD9905819,valid
crawler_pias__5059864971631_1_19_GBLWD9905819,scf__8666881_1,valid
apple__265300261,crawler_new247__GBLWD9905819,valid
spotify_apidsr__3YzYHWPABZUDVbihO4oVOI,spotify_apidsr__6vILa74ptPu4unOsA66O5h,valid
youtube_dsr__A485394958718589,crawler_believe__36441444,valid
crawler_recochoku_ftp__1005293377,spotify_apidsr__7254tp3wCskagLtukQQI1b,valid
spotify_apidsr__4jUAblId2KqfNRBV8dBCCS,apple__1449594271,valid
youtube_dsr__A520243176575711,spotify_apidsr__2uA9Dmn6VIWoXKnaVMWYsQ,valid
spotify_apidsr__7y5Ol2fUE2uOxH6cv89Z3P,youtube_dsr__A745690945786518,valid
spotify_apidsr__1Ya7hkv6Y00ZMSkRV4UJii,crawler_kontor__7630045414451_GBURZ1600504,invalid
crawler_kontor__7630035101316_GBURZ1302377,tedald_spotify__3T4vthy3iXmijUW5qnNL7C,invalid
crawler_247__59298283,scpp__390092185249,valid
crawler_247__79327474,crawler_theorchard__803680232057_1_9_USA370571447,invalid
crawler_247__3614591011283_FR10S1542934,crawler_247__55849087,invalid
crawler_new247__FR6V81186878,crawler_247__00044003708297_USUM70742688,invalid
crawler_wiseband__3760295591092_1_1_FRP7P1901490,crawler_247__7630026315166_GBURZ1403571,invalid
crawler_emidigitalcontent__EUEDD03083794,crawler_247__3800152020874_BGA671208715,invalid
crawler_247__3610153044515_FR6V81783121,crawler_ingrooves__USA2P1346899887158552656,invalid
spotify_apidsr__1H76bWFFfS3Vnvun0ABnp6,crawler_247__3610154154657_FR6V81783121,invalid
crawler_247__5050457975500_GBLGL0952201,crawler_kontor__7630035154121_GBURZ1000260,invalid
apple__639897206,crawler_new247__DEBL61315539,invalid
scf__6280482_0,crawler_fuga__8720693330414_1_12_ITUNK2143073,invalid
crawler_247__0645347007420_DES200107409,crawler_new247__USA371231933,invalid
spotify_apidsr__1SQrylWi06TAi3uvzrYS1F,crawler_universaldigitalcontent__00602547786968_1_5_USGR10401616,invalid
apple__695661661,crawler_247__7630026351898_GBURZ1000260,invalid
crawler_theorchard__887396535039_1_16_USA561358522,crawler_247__645347010925_DES200910906,invalid
crawler_eolasia__808000,crawler_247__7640162688291_GBURZ1403571,invalid
crawler_theorchard__888608744331_1_16_QMDA71471215,spotify_apidsr__6HfXxjxU92JsVJlwFh5KEj,invalid
crawler_kontor__7630035138664_GBURZ1000260,crawler_muyap__0iyiFJetQbZG99Yp6CEXBA==,invalid
crawler_kobalt__WRC1729993,crawler_kobalt__WRC1613716,invalid
crawler_kobalt__WRC1671295,crawler_kobalt__WRC1671301,valid
crawler_kobalt__WRC1671289,crawler_kobalt__WRC1671142,invalid
crawler_kobalt__WRC1671137,youtube_dsr__A643949559490742,invalid
youtube_dsr__A142606091643510,crawler_kobalt__WRC1613710,valid
apple__1124003069,spotify_apidsr__2ndvJrxfRQ3UhdXHn7E87m,valid
crawler_kobalt__WRC1671138,crawler_kobalt__WRC1613713,invalid
crawler_kobalt__WRC1671305,crawler_kobalt__WRC1613709,invalid
youtube_dsr__A504213202072641,crawler_kobalt__WRC1671141,valid
crawler_kobalt__WRC1671256,crawler_kobalt__WRC1671304,invalid
crawler_kobalt__WRC1671282,crawler_kobalt__WRC1671302,valid
spotify__2ndvJrxfRQ3UhdXHn7E87m,crawler_kobalt__WRC2734801,invalid
crawler_kobalt__WRC1671139,youtube_dsr__A165035650027952,invalid
crawler_kobalt__WRC1671283,crawler_kobalt__WRC1671140,invalid
youtube_dsr__A875047840474356,crawler_kobalt__WRC1613712,valid
crawler_kobalt__WRC1613711,crawler_kobalt__WRC1671303,valid
